1.398488919043999910e+09,3.970399818717631888e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.792107690972919158e+02,2.379041425090174471e+02
1.398488920042999983e+09,3.970399818717631888e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,2.217403203231451982e+02
1.398488921042000055e+09,3.856286610997207731e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.549799997498145103e+02,3.999025780426837855e+02
1.398488922040999889e+09,3.725871516461344868e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.549799997498145103e+02,4.380039714689404207e+01
1.398488923996000051e+09,3.676965856010087350e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.515184612717159212e+02,1.205309049529913636e+02
1.398488925548000097e+09,3.725871516461344868e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.584415382281754887e+02,8.447190480611189400e+01
1.398488926994999886e+09,3.905192271448465249e+02,3.907304000008053890e+02,3.763122834572553757e+02,3.722876921408323483e+02,6.865522529100022098e+01
1.398488927994999886e+09,3.954097931899722767e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.722876921408323483e+02,2.853852966552207704e+02
1.398488928993999958e+09,3.954097931902193750e+02,3.907304000008053890e+02,3.794981241371928036e+02,3.722876921408323483e+02,8.299983209193662503e+01
1.398488930413000107e+09,3.937796045081813077e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.619030767062741347e+02,3.546271145781869905e+02
1.398488932028000116e+09,3.693267742825526057e+02,3.907303999989863996e+02,3.571972393785965210e+02,3.532492305108963819e+02,2.130391203707645218e+02
1.398488933028000116e+09,3.660663969192178229e+02,3.787304000001796567e+02,3.571972393790794058e+02,3.549799997500768995e+02,8.716386260280897602e+01
1.398488934028000116e+09,3.725871516461344868e+02,3.907304000008053890e+02,3.571972393785965210e+02,3.515184612717159212e+02,2.315133809719258693e+02
1.398488935026999950e+09,3.856286610997207731e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,2.056887415040575320e+02
1.398488936426000118e+09,3.888890384633026542e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.740184613800128091e+02,8.198134008951792850e+01
1.398488939187999964e+09,3.839984724179298041e+02,3.907303999989863996e+02,3.603830800585339489e+02,3.549799997498145103e+02,2.295825989751000407e+02
1.398488940187999964e+09,3.725871516461344868e+02,4.027303999996121320e+02,3.571972393785965210e+02,3.532492305108963819e+02,3.785413524290186160e+02
1.398488941187999964e+09,3.709569629643435746e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.549799997498145103e+02,1.866439617566383617e+02
1.398488942187000036e+09,3.872588497815117421e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.636338459451922631e+02,2.531534084791088617e+02
1.398488943953999996e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.636338459451922631e+02,1.949722233877856183e+02
1.398488945492000103e+09,3.774777176912602386e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.584415382281754887e+02,1.748460224795212810e+02
1.398488946490999937e+09,3.693267742827997040e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,1.620341972627805376e+02
1.398488948026000023e+09,3.791079063730512075e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.636338459454545955e+02,1.040489052252276281e+02
1.398488949025000095e+09,4.003003592350979716e+02,4.027303999996121320e+02,3.763122834577382605e+02,3.688261536627337023e+02,2.172134646642761027e+02
1.398488950444000006e+09,4.051909252802237233e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.705569229016518875e+02,3.141714143591416928e+02
1.398488952017999887e+09,3.660663969192178229e+02,3.787304000001796567e+02,3.508255580192045500e+02,3.549799997500768995e+02,1.172243406700743833e+02
1.398488953016999960e+09,3.628060195558830401e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.480569227936173320e+02,4.922002011874508298e+01
1.398488954016000032e+09,3.611758308740920711e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.463261535544368144e+02,1.437582567538303522e+02
1.398488955015000105e+09,3.693267742825526057e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.549799997498145103e+02,3.150774817769522542e+02
1.398488956447999954e+09,3.905192271450936232e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.688261536627337023e+02,2.270304479847137031e+02
1.398488959204999924e+09,3.872588497815117421e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.619030767062741347e+02,1.742321992260959860e+02
1.398488960203999996e+09,3.774777176912602386e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.549799997500768995e+02,2.001407349586565658e+02
1.398488961203000069e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.549799997500768995e+02,8.483722590667120755e+01
1.398488962203000069e+09,3.709569629643435746e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,1.619150948916387449e+02
1.398488964045000076e+09,3.970399818717631888e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.705569229016518875e+02,2.014824979400212897e+02
1.398488965565999985e+09,4.068211139620146923e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.774799998578490658e+02,2.216185145979608535e+02
1.398488966565000057e+09,3.954097931899722767e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.670953844235532415e+02,1.544504425683363138e+02
1.398488969187000036e+09,3.611758308740920711e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.497876920325354604e+02,1.131212835308713238e+02
1.398488970186000109e+09,3.579154535107572883e+02,3.667303999995539243e+02,3.540113986991419779e+02,3.515184612717159212e+02,3.332857788970252955e+01
1.398488971717000008e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.508255580192045500e+02,3.549799997500768995e+02,1.300615153802369832e+02
1.398488973318000078e+09,3.856286610997207731e+02,3.907303999989863996e+02,3.763122834577382605e+02,3.688261536627337023e+02,7.117919498738908146e+01
1.398488974316999912e+09,4.035607365986799095e+02,4.267303999990446073e+02,3.763122834572553757e+02,3.740184613797504767e+02,4.673658808841563541e+02
1.398488975316999912e+09,4.035607365986799095e+02,4.027303999996121320e+02,3.763122834577382605e+02,3.757492306189309375e+02,1.839290583482365378e+02
1.398488976315999985e+09,3.986701705533070594e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.688261536627337023e+02,1.894510349873503401e+02
1.398488979440000057e+09,3.709569629643435746e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.532492305108963819e+02,3.781054191818384425e+02
1.398488981582000017e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.584415382279131563e+02,1.549392339944175774e+02
1.398488982582000017e+09,3.839984724181769025e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.567107689889950279e+02,1.825207187516202509e+02
1.398488983581000090e+09,3.774777176912602386e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.619030767062741347e+02,1.364495764385110590e+02
1.398488984579999924e+09,3.823682837363859903e+02,3.787304000001796567e+02,3.699406020978633478e+02,3.653646151843727239e+02,4.585316377198807203e+01
1.398488986418999910e+09,3.921494158266374370e+02,3.907303999989863996e+02,3.699406020978633478e+02,3.670953844235532415e+02,1.326171515212470240e+02
1.398488989316999912e+09,3.644362082374268539e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.532492305108963819e+02,2.943901955302210638e+01
1.398488990316999912e+09,3.611758308740920711e+02,3.547303999989281920e+02,3.540113986991419779e+02,3.497876920325354604e+02,1.658433729663869016e+01
1.398488991315999985e+09,3.611758308740920711e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.532492305108963819e+02,2.185644025711763447e+02
1.398488992315999985e+09,3.725871516461344868e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.601723074670936739e+02,2.653454415256696848e+02
1.398488993957000017e+09,4.019305479168889406e+02,4.027303999996121320e+02,3.794981241371928036e+02,3.774799998581114551e+02,1.426923046887479813e+02
1.398488995530999899e+09,4.149720573704752269e+02,4.027303999996121320e+02,3.794981241371928036e+02,3.826723075753905619e+02,2.127295690622220832e+02
1.398488996530999899e+09,4.133418686886842579e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.757492306189309375e+02,3.624561760847947198e+02
1.398488998072000027e+09,3.693267742827997040e+02,3.907303999989863996e+02,3.508255580192045500e+02,3.515184612717159212e+02,2.654999297769735449e+02
1.398488999071000099e+09,3.449826233025907527e+02,3.907303999989863996e+02,3.508255580192045500e+02,3.394030765982395792e+02,4.072183701825268258e+02
1.398489000707999945e+09,3.384618685756740888e+02,3.547303999989281920e+02,3.571972393785965210e+02,3.394030765982395792e+02,7.338809215889784809e+01
1.398489002299000025e+09,4.051909252802237233e+02,4.147304000002378643e+02,3.858698054965847746e+02,3.826723075753905619e+02,1.776421618090201946e+02
1.398489003298000097e+09,4.214928120971447925e+02,4.147304000002378643e+02,3.858698054965847746e+02,3.913261537707682578e+02,2.272012802734623165e+02
1.398489004296999931e+09,4.019305479168889406e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.792107690970295835e+02,1.447401178541564946e+02
1.398489005298000097e+09,3.921494158266374370e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.670953844235532415e+02,2.732761346405665108e+02
1.398489007033999920e+09,3.628060195558830401e+02,3.907303999989863996e+02,3.476397173392671220e+02,3.411338458371577076e+02,3.649013962850817734e+02
1.398489010345000029e+09,3.937796045081813077e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.740184613800128091e+02,1.846932972274190945e+02
1.398489011344000101e+09,4.035607365984328112e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.774799998581114551e+02,1.962544361183813066e+02
1.398489012342999935e+09,4.019305479168889406e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.757492306189309375e+02,2.216470178248175955e+02
1.398489013342000008e+09,3.823682837363859903e+02,3.787304000001796567e+02,3.635689207384714337e+02,3.567107689889950279e+02,1.116704474318048028e+02
1.398489014953000069e+09,3.595456421925482005e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.463261535544368144e+02,5.508099080913781620e+01
1.398489016522000074e+09,3.660663969192178229e+02,3.907304000008053890e+02,3.571972393785965210e+02,3.549799997498145103e+02,2.010852085424389770e+02
1.398489017520999908e+09,3.888890384633026542e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,1.613931861332607127e+02
1.398489018940999985e+09,4.003003592350979716e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.670953844235532415e+02,2.158139272324108333e+02
1.398489019940999985e+09,3.937796045081813077e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,1.946117621155108282e+02
1.398489021551000118e+09,3.774777176912602386e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.567107689889950279e+02,3.100550560334950774e+02
1.398489023052000046e+09,3.644362082374268539e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.601723074670936739e+02,1.495873446438225187e+02
1.398489024051000118e+09,3.774777176912602386e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.619030767060118023e+02,1.126777013311074001e+02
1.398489025049999952e+09,3.888890384633026542e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.636338459454545955e+02,2.233069798599351259e+02
1.398489026049999952e+09,4.019305479168889406e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.670953844235532415e+02,3.902099332428227285e+02
1.398489027444999933e+09,3.986701705535541578e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.653646151843727239e+02,3.628724908399307765e+02
1.398489031509999990e+09,3.693267742825526057e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.515184612717159212e+02,2.120223940849869564e+02
1.398489032509999990e+09,3.823682837363859903e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.584415382279131563e+02,2.847341585432092756e+02
1.398489033509999990e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.688261536627337023e+02,1.048879312067557237e+02
1.398489034509000063e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.636338459451922631e+02,2.912763557669115926e+02
1.398489036555000067e+09,3.725871516461344868e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.549799997498145103e+02,8.916184996693550602e+01
1.398489038068000078e+09,3.644362082376739522e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.515184612717159212e+02,2.049712851496237249e+02
1.398489039476000071e+09,4.035607365984328112e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.688261536627337023e+02,2.611132275175369841e+02
1.398489040474999905e+09,4.133418686886842579e+02,4.147303999984188749e+02,3.667547614179259199e+02,3.705569229016518875e+02,5.168907860642229934e+02
1.398489041473999977e+09,4.133418686886842579e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.757492306189309375e+02,3.931071735063911206e+02
1.398489042930000067e+09,3.823682837363859903e+02,3.787303999983606673e+02,3.603830800585339489e+02,3.636338459451922631e+02,8.891625689403723243e+01
1.398489044499000072e+09,3.482430006659255923e+02,3.667303999995539243e+02,3.476397173397500069e+02,3.359415381198786008e+02,1.214205901867358364e+02
1.398489045499000072e+09,3.466128119843817217e+02,3.667303999995539243e+02,3.508255580192045500e+02,3.324799996417799548e+02,1.490508997925308279e+02
1.398489046500000000e+09,3.547637553928422562e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.394030765979772468e+02,1.978343985437112735e+02
1.398489047499000072e+09,3.725871516461344868e+02,3.787304000001796567e+02,3.699406020978633478e+02,3.619030767062741347e+02,3.649464706206910591e+01
1.398489049000000000e+09,4.133418686889313562e+02,4.147304000002378643e+02,3.826839648171302315e+02,3.878646152926696686e+02,2.104068165550397111e+02
1.398489051766000032e+09,3.986701705533070594e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.636338459451922631e+02,3.461433409936703924e+02
1.398489052766000032e+09,3.676965856010087350e+02,3.787303999983606673e+02,3.540113986991419779e+02,3.480569227936173320e+02,1.426307980157766906e+02
1.398489053766000032e+09,3.498731893477165045e+02,3.787303999983606673e+02,3.508255580192045500e+02,3.411338458371577076e+02,1.997582570822003447e+02
1.398489054765000105e+09,3.628060195558830401e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.480569227936173320e+02,2.536130749216039248e+02
1.398489056427000046e+09,3.856286610999678715e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.653646151843727239e+02,1.258168860781585749e+02
1.398489058042000055e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.688261536627337023e+02,2.043182968648412725e+02
1.398489059042000055e+09,3.905192271448465249e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.688261536624713699e+02,1.129604712326178486e+02
1.398489060648000002e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.653646151843727239e+02,3.065229799899763066e+02
1.398489061647000074e+09,3.856286610997207731e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.619030767062741347e+02,1.654436749885225595e+02
1.398489063217999935e+09,3.742173403279254558e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.619030767062741347e+02,2.232232758830581076e+01
1.398489064875999928e+09,3.823682837363859903e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.425538022264506139e+02
1.398489065877000093e+09,3.791079063728040524e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.549799997498145103e+02,3.495866694178910166e+02
1.398489066877000093e+09,3.807380950545950213e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.619030767062741347e+02,2.511630472329478891e+02
1.398489067875999928e+09,3.791079063728040524e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.636338459454545955e+02,2.364122603216561629e+02
1.398489069457999945e+09,3.839984724181769025e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.601723074670936739e+02,2.932679692917858461e+02
1.398489072726000071e+09,3.872588497815117421e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.636338459451922631e+02,1.627111636084301836e+02
1.398489073724999905e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,1.613931861318089034e+02
1.398489074724999905e+09,3.872588497815117421e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.619030767062741347e+02,1.565480741923150276e+02
1.398489075726000071e+09,3.823682837363859903e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.636338459451922631e+02,1.403933505992852133e+02
1.398489077318000078e+09,3.839984724179298041e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382279131563e+02,1.244142421384382118e+02
1.398489079038000107e+09,3.725871516461344868e+02,3.667303999995539243e+02,3.571972393785965210e+02,3.532492305108963819e+02,5.833224934445320287e+01
1.398489080479000092e+09,3.595456421925482005e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.567107689889950279e+02,7.573543174364867525e+01
1.398489081477999926e+09,3.693267742827997040e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.619030767062741347e+02,1.323696823203623012e+02
1.398489082476999998e+09,3.823682837363859903e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.619030767062741347e+02,6.580357458219245359e+01
1.398489084109999895e+09,3.970399818717631888e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.653646151843727239e+02,2.663999046818244665e+02
1.398489085815999985e+09,3.905192271448465249e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.670953844235532415e+02,1.404395039920184161e+02
1.398489086815000057e+09,3.823682837363859903e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.584415382281754887e+02,1.933164579200372373e+02
1.398489087813999891e+09,3.856286610997207731e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.567107689889950279e+02,1.472590012458400111e+02
1.398489089496999979e+09,3.872588497815117421e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.567107689889950279e+02,2.349578056052193347e+02
1.398489092621999979e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382281754887e+02,6.755630156913770179e+01
1.398489094302999973e+09,3.628060195558830401e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.549799997500768995e+02,1.869161168549873508e+01
1.398489095303999901e+09,3.693267742827997040e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.584415382281754887e+02,1.510226898110240938e+02
1.398489096302999973e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.731264427778008326e+02,3.653646151843727239e+02,1.136760526560745177e+02
1.398489097302000046e+09,4.068211139620146923e+02,4.267303999990446073e+02,3.731264427778008326e+02,3.722876921408323483e+02,5.351477456711795639e+02
1.398489099036000013e+09,4.100814913253494751e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.740184613800128091e+02,2.763638553339013697e+02
1.398489101821000099e+09,3.515033780295074735e+02,3.787303999983606673e+02,3.476397173392671220e+02,3.428646150763381684e+02,1.941658439053399547e+02
1.398489102821000099e+09,3.579154535107572883e+02,3.907304000008053890e+02,3.571972393790794058e+02,3.445953843152562968e+02,2.916550045434084950e+02
1.398489103819999933e+09,3.758475290094692696e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.619030767062741347e+02,2.349169547752820222e+02
1.398489104819000006e+09,4.019305479168889406e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.792107690970295835e+02,2.551448196125892309e+02
1.398489106434999943e+09,4.019305479168889406e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.757492306189309375e+02,1.577907887807527629e+02
1.398489108036000013e+09,3.758475290094692696e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.497876920327977928e+02,2.762413518210499888e+02
1.398489109042999983e+09,3.611758308740920711e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.428646150763381684e+02,1.697766842650952981e+02
1.398489110500000000e+09,3.660663969192178229e+02,4.027303999996121320e+02,3.571972393785965210e+02,3.515184612717159212e+02,3.976708383849730808e+02
1.398489111499000072e+09,3.823682837363859903e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.636338459454545955e+02,1.239675517145930996e+02
1.398489113239000082e+09,3.986701705533070594e+02,3.907304000008053890e+02,3.731264427778008326e+02,3.740184613797504767e+02,1.195757906151662411e+02
1.398489114803999901e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.636338459451922631e+02,1.531210113893527591e+02
1.398489115805000067e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.601723074670936739e+02,1.744953552990582182e+02
1.398489116803999901e+09,3.676965856010087350e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.480569227936173320e+02,4.293327494227439729e+02
1.398489117808000088e+09,3.660663969192178229e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.445953843155186860e+02,1.554828978075591976e+02
1.398489119522000074e+09,3.709569629643435746e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.042451384982769724e+01
1.398489122698999882e+09,4.003003592350979716e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.705569229016518875e+02,2.216955114265534803e+02
1.398489123697999954e+09,3.954097931899722767e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.688261536627337023e+02,1.630384609948502543e+02
1.398489124697000027e+09,3.807380950548421197e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.619030767062741347e+02,2.710291725774794713e+02
1.398489125697000027e+09,3.823682837363859903e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.653646151843727239e+02,1.310537059479400739e+02
1.398489127444999933e+09,3.791079063728040524e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.584415382281754887e+02,3.183942791136237815e+02
1.398489129019000053e+09,3.693267742827997040e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.480569227936173320e+02,2.718655626252240722e+02
1.398489130017999887e+09,3.595456421925482005e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.480569227936173320e+02,2.586899183679996668e+02
1.398489131500000000e+09,3.742173403279254558e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.653646151843727239e+02,2.126230113578545797e+02
1.398489132499000072e+09,3.970399818717631888e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.757492306189309375e+02,2.872127608169547557e+02
1.398489134052999973e+09,4.100814913253494751e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.740184613797504767e+02,2.763638553359961634e+02
1.398489135559999943e+09,3.872588497815117421e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.619030767062741347e+02,3.166917072435371665e+02
1.398489136559000015e+09,3.709569629643435746e+02,3.787303999983606673e+02,3.540113986991419779e+02,3.515184612717159212e+02,1.301979494470436975e+02
1.398489137558000088e+09,3.595456421925482005e+02,3.667303999995539243e+02,3.508255580192045500e+02,3.463261535544368144e+02,6.199733778370087123e+01
1.398489138559999943e+09,3.563939440746332252e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.463261535544368144e+02,5.214018386300722341e+01
1.398489139980000019e+09,3.823682837363859903e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.601723074670936739e+02,2.687391082396572983e+02
1.398489142703999996e+09,4.003003592350979716e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.670953844235532415e+02,3.295991102208057555e+02
1.398489143703999996e+09,3.872588497815117421e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.653646151843727239e+02,2.633116852582884917e+02
1.398489144703000069e+09,3.709569629643435746e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.567107689889950279e+02,3.103469158401033496e+02
1.398489145703000069e+09,3.709569629643435746e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.584415382281754887e+02,1.505509023688593686e+02
1.398489147341000080e+09,3.823682837363859903e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382281754887e+02,1.138190109483186632e+02
1.398489150351000071e+09,3.774777176912602386e+02,3.907303999989863996e+02,3.603830800585339489e+02,3.619030767062741347e+02,1.540446532221765210e+02
1.398489152151000023e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.653646151843727239e+02,9.683464300250231815e+01
1.398489153150000095e+09,3.839984724179298041e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.670953844235532415e+02,2.186351246387946787e+02
1.398489154148999929e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.619030767062741347e+02,1.656839764304553171e+02
1.398489155822000027e+09,3.791079063730512075e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.567107689889950279e+02,2.362159855617162521e+02
1.398489157522000074e+09,3.742173403276783574e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.549799997500768995e+02,3.644399545195532824e+02
1.398489158520999908e+09,3.758475290094692696e+02,3.787304000001796567e+02,3.667547614184088616e+02,3.584415382279131563e+02,6.363258712325401234e+01
1.398489159519999981e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.584415382279131563e+02,1.549392339926279192e+02
1.398489160519999981e+09,3.839984724181769025e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,1.968387302854542327e+02
1.398489163253999949e+09,3.791079063730512075e+02,3.907303999989863996e+02,3.667547614184088616e+02,3.601723074670936739e+02,1.373872761773744458e+02
1.398489164825999975e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.619030767062741347e+02,2.823376489278165309e+02
