Date,Open,High,Low,Close,Adj Close,Volume
2017-05-25,50.950001,51.160000,50.470001,50.490002,50.490002,327100
2017-05-26,50.470001,50.720001,50.250000,50.490002,50.490002,217500
2017-05-30,50.439999,50.840000,49.669998,49.680000,49.680000,285200
2017-05-31,49.740002,49.799999,48.680000,49.490002,49.490002,390500
2017-06-01,49.150002,50.750000,49.150002,50.630001,50.630001,541300
2017-06-02,50.840000,51.110001,50.590000,50.619999,50.619999,694200
2017-06-05,50.590000,51.389999,50.250000,51.349998,51.349998,692400
2017-06-06,51.029999,51.029999,49.840000,49.990002,49.990002,466200
2017-06-07,50.080002,50.080002,48.880001,48.910000,48.910000,518100
2017-06-08,48.919998,49.080002,48.470001,48.639999,48.639999,472100
2017-06-09,48.830002,48.959999,47.689999,48.349998,48.349998,564400
2017-06-12,48.169998,48.730000,47.639999,48.369999,48.369999,355400
2017-06-13,48.430000,48.830002,48.270000,48.419998,48.419998,383700
2017-06-14,48.389999,48.889999,47.959999,48.419998,48.419998,345700
2017-06-15,48.189999,48.730000,47.919998,48.610001,48.610001,394400
2017-06-16,48.500000,48.959999,47.830002,48.549999,48.549999,454400
2017-06-19,48.549999,48.900002,48.240002,48.709999,48.709999,399700
2017-06-20,48.660000,48.830002,48.099998,48.130001,48.130001,401800
2017-06-21,48.139999,48.490002,48.040001,48.250000,48.250000,312600
2017-06-22,48.349998,48.450001,47.740002,47.790001,47.790001,444100
2017-06-23,47.790001,48.200001,47.490002,47.970001,47.970001,552900
2017-06-26,48.070000,48.070000,47.130001,47.200001,47.200001,322600
2017-06-27,47.090000,47.290001,46.570000,46.619999,46.619999,384600
2017-06-28,46.820000,47.580002,46.500000,47.380001,47.380001,325000
2017-06-29,47.410000,47.770000,47.000000,47.680000,47.680000,492000
2017-06-30,47.779999,47.840000,47.250000,47.500000,47.500000,460400
2017-07-03,47.500000,47.910000,47.020000,47.380001,47.380001,317100
2017-07-05,47.340000,47.970001,47.000000,47.790001,47.790001,346300
2017-07-06,47.660000,47.669998,46.900002,46.939999,46.939999,324800
2017-07-07,47.150002,47.740002,47.029999,47.049999,47.049999,358300
2017-07-10,46.930000,47.049999,46.619999,46.669998,46.669998,489200
2017-07-11,46.740002,46.799999,45.759998,45.770000,45.770000,657500
2017-07-12,46.070000,46.470001,45.270000,45.959999,45.959999,575000
2017-07-13,45.950001,46.950001,45.590000,46.720001,46.720001,966900
2017-07-14,46.779999,47.220001,46.529999,46.980000,46.980000,608700
2017-07-17,47.000000,48.389999,46.980000,48.310001,48.310001,765500
2017-07-18,48.220001,48.459999,47.910000,48.270000,48.270000,343600
2017-07-19,48.200001,48.689999,48.139999,48.549999,48.549999,284300
2017-07-20,48.689999,48.689999,47.849998,47.849998,47.849998,215000
2017-07-21,48.099998,48.139999,47.450001,47.599998,47.599998,428500
2017-07-24,47.599998,47.599998,46.660000,46.830002,46.830002,748300
2017-07-25,47.080002,48.349998,46.500000,48.119999,48.119999,1511500
2017-07-26,46.810001,50.720001,46.810001,50.549999,50.549999,1565800
2017-07-27,50.939999,50.939999,48.689999,49.259998,49.259998,1129900
2017-07-28,49.040001,49.389999,48.529999,48.549999,48.549999,611800
2017-07-31,48.549999,49.160000,48.029999,49.040001,49.040001,498700
2017-08-01,49.230000,49.320000,48.490002,49.160000,49.160000,468200
2017-08-02,49.080002,49.490002,47.840000,47.849998,47.849998,514100
2017-08-03,47.889999,48.290001,47.540001,47.590000,47.590000,411900
2017-08-04,47.660000,48.419998,47.500000,47.730000,47.730000,469100
2017-08-07,47.740002,47.930000,47.240002,47.619999,47.619999,446000
2017-08-08,47.580002,47.820000,46.930000,46.990002,46.990002,480400
2017-08-09,46.660000,46.880001,46.020000,46.570000,46.570000,450600
2017-08-10,46.419998,46.669998,45.619999,45.830002,45.830002,464200
2017-08-11,45.910000,46.259998,45.599998,45.889999,45.889999,436200
2017-08-14,46.130001,46.619999,46.130001,46.610001,46.610001,428100
2017-08-15,46.549999,46.750000,46.070000,46.180000,46.180000,338700
2017-08-16,46.900002,47.020000,46.419998,46.680000,46.680000,286000
2017-08-17,46.349998,46.700001,45.639999,45.639999,45.639999,337700
2017-08-18,45.330002,45.720001,44.980000,44.990002,44.990002,407800
2017-08-21,44.830002,45.200001,44.290001,44.599998,44.599998,376500
2017-08-22,44.830002,44.880001,44.529999,44.799999,44.799999,244300
2017-08-23,44.639999,45.770000,44.310001,44.790001,44.790001,177700
2017-08-24,44.900002,45.230000,44.790001,45.029999,45.029999,187500
2017-08-25,45.250000,45.250000,44.680000,44.939999,44.939999,263100
2017-08-28,45.009998,45.169998,44.790001,44.990002,44.990002,328600
2017-08-29,44.720001,45.060001,44.509998,44.959999,44.959999,312400
2017-08-30,44.950001,45.250000,44.849998,44.950001,44.950001,312800
2017-08-31,45.009998,45.639999,45.009998,45.580002,45.580002,355900
2017-09-01,45.610001,45.730000,45.009998,45.070000,45.070000,297000
2017-09-05,45.049999,45.330002,44.180000,44.400002,44.400002,623400
2017-09-06,44.529999,45.820000,44.330002,45.660000,45.660000,842200
2017-09-07,45.669998,47.209999,45.540001,47.150002,47.150002,679700
2017-09-08,46.860001,47.840000,46.860001,47.099998,47.099998,492300
2017-09-11,47.340000,47.770000,47.000000,47.500000,47.500000,378900
2017-09-12,47.619999,48.180000,47.380001,47.560001,47.560001,401600
2017-09-13,47.549999,47.799999,47.360001,47.720001,47.720001,250900
2017-09-14,47.730000,48.150002,47.490002,48.080002,48.080002,302200
2017-09-15,48.169998,48.389999,47.810001,48.320000,48.320000,554700
2017-09-18,48.299999,48.820000,47.529999,48.470001,48.470001,291500
2017-09-19,48.259998,48.799999,47.759998,48.750000,48.750000,285800
2017-09-20,48.529999,48.880001,48.250000,48.730000,48.730000,449600
2017-09-21,48.810001,48.869999,47.779999,47.840000,47.840000,250500
2017-09-22,47.869999,48.099998,47.369999,47.450001,47.450001,470100
2017-09-25,47.430000,47.860001,47.000000,47.669998,47.669998,447700
2017-09-26,48.189999,49.169998,47.169998,48.650002,48.650002,799500
2017-09-27,48.730000,49.090000,47.910000,48.250000,48.250000,366300
2017-09-28,48.180000,48.549999,48.110001,48.520000,48.520000,234300
2017-09-29,48.500000,48.750000,48.320000,48.480000,48.480000,588900
2017-10-02,48.529999,49.169998,48.529999,49.150002,49.150002,307300
2017-10-03,49.270000,49.439999,48.889999,49.250000,49.250000,346900
2017-10-04,49.400002,49.709999,49.009998,49.180000,49.180000,296600
2017-10-05,49.320000,49.320000,48.669998,48.730000,48.730000,291100
2017-10-06,48.470001,49.169998,48.369999,48.700001,48.700001,227200
2017-10-09,48.689999,49.070000,48.520000,48.660000,48.660000,278900
2017-10-10,48.919998,49.040001,48.220001,48.660000,48.660000,239200
2017-10-11,48.279999,48.639999,48.099998,48.259998,48.259998,336300
2017-10-12,48.209999,48.660000,47.750000,48.400002,48.400002,334400
2017-10-13,48.250000,48.799999,48.070000,48.590000,48.590000,464000
2017-10-16,48.639999,48.980000,48.040001,48.509998,48.509998,265400
2017-10-17,48.270000,48.970001,48.250000,48.740002,48.740002,540400
2017-10-18,48.560001,49.599998,48.560001,49.380001,49.380001,737100
2017-10-19,49.180000,49.380001,48.500000,48.689999,48.689999,706800
2017-10-20,49.049999,49.310001,48.410000,48.700001,48.700001,1120200
2017-10-23,48.939999,49.459999,48.840000,49.250000,49.250000,621200
2017-10-24,49.410000,49.750000,48.770000,48.830002,48.830002,1012700
2017-10-25,46.990002,47.250000,44.189999,44.200001,44.200001,2593500
2017-10-26,44.209999,44.770000,42.360001,42.430000,42.430000,2324700
2017-10-27,42.500000,42.700001,41.310001,41.860001,41.860001,2211000
2017-10-30,41.500000,42.689999,41.419998,42.070000,42.070000,1080300
2017-10-31,42.189999,42.900002,41.799999,42.700001,42.700001,936200
2017-11-01,43.020000,43.430000,41.599998,41.970001,41.970001,796800
2017-11-02,41.830002,41.950001,41.369999,41.490002,41.490002,669400
2017-11-03,41.310001,41.939999,40.470001,41.029999,41.029999,1351500
2017-11-06,40.970001,41.209999,40.220001,40.259998,40.259998,996700
2017-11-07,40.380001,41.259998,39.759998,40.860001,40.860001,1067100
2017-11-08,40.619999,40.840000,40.029999,40.590000,40.590000,578800
2017-11-09,40.410000,40.529999,39.919998,40.299999,40.299999,405500
2017-11-10,40.310001,40.849998,40.049999,40.500000,40.500000,451700
2017-11-13,40.450001,40.730000,40.189999,40.270000,40.270000,400400
2017-11-14,40.240002,40.410000,40.080002,40.320000,40.320000,293800
2017-11-15,40.220001,40.889999,40.220001,40.680000,40.680000,498700
2017-11-16,40.779999,40.959999,40.500000,40.630001,40.630001,479700
2017-11-17,40.540001,40.980000,40.540001,40.779999,40.779999,370800
2017-11-20,40.700001,41.279999,40.549999,41.119999,41.119999,405700
2017-11-21,40.990002,42.230000,40.930000,42.150002,42.150002,389200
2017-11-22,42.150002,43.650002,42.000000,43.650002,43.650002,720800
2017-11-24,43.650002,43.959999,43.000000,43.200001,43.200001,274400
2017-11-27,43.209999,44.119999,43.209999,43.750000,43.750000,521200
2017-11-28,43.889999,43.990002,42.990002,43.950001,43.950001,514700
2017-11-29,44.070000,44.840000,44.070000,44.630001,44.630001,544100
2017-11-30,44.840000,44.860001,43.869999,44.180000,44.180000,315000
2017-12-01,44.090000,44.570000,43.279999,44.450001,44.450001,435200
2017-12-04,44.799999,46.500000,43.939999,45.509998,45.509998,773300
2017-12-05,45.430000,45.770000,44.349998,44.450001,44.450001,560500
2017-12-06,44.430000,44.820000,44.110001,44.400002,44.400002,563000
2017-12-07,44.360001,44.619999,44.000000,44.150002,44.150002,492700
2017-12-08,44.400002,45.540001,44.130001,45.509998,45.509998,467100
2017-12-11,45.560001,45.930000,45.320000,45.880001,45.880001,525400
2017-12-12,45.860001,46.900002,45.650002,46.270000,46.270000,749500
2017-12-13,46.270000,46.540001,45.869999,46.520000,46.520000,512800
2017-12-14,46.540001,46.700001,45.790001,45.980000,45.980000,390400
2017-12-15,46.160000,47.060001,46.040001,47.029999,47.029999,1104700
2017-12-18,47.340000,48.099998,47.009998,47.610001,47.610001,1386700
2017-12-19,47.500000,47.860001,46.919998,47.000000,47.000000,655000
2017-12-20,47.160000,47.740002,46.900002,47.459999,47.459999,452000
2017-12-21,47.610001,47.869999,47.200001,47.250000,47.250000,263900
2017-12-22,47.099998,47.340000,46.759998,47.150002,47.150002,322600
2017-12-26,45.180000,47.840000,45.180000,47.810001,47.810001,341900
2017-12-27,47.950001,48.990002,47.880001,48.970001,48.970001,487600
2017-12-28,49.070000,49.910000,48.630001,49.869999,49.869999,437100
2017-12-29,49.980000,50.619999,49.730000,49.750000,49.750000,509400
2018-01-02,50.000000,50.639999,49.669998,49.869999,49.869999,1128600
2018-01-03,49.669998,50.290001,49.419998,49.680000,49.680000,873700
2018-01-04,49.720001,50.040001,48.400002,48.450001,48.450001,636700
2018-01-05,48.590000,50.869999,48.410000,50.580002,50.580002,959800
2018-01-08,50.630001,50.830002,49.709999,50.680000,50.680000,528700
2018-01-09,50.830002,51.419998,50.459999,51.310001,51.310001,617400
2018-01-10,51.200001,52.410000,50.990002,52.259998,52.259998,638900
2018-01-11,52.299999,52.610001,51.910000,52.380001,52.380001,537200
2018-01-12,52.709999,53.880001,52.400002,53.080002,53.080002,1225600
2018-01-16,52.650002,53.650002,52.340000,52.619999,52.619999,478400
2018-01-17,51.410000,52.290001,50.810001,51.650002,51.650002,856200
2018-01-18,51.750000,51.919998,51.049999,51.439999,51.439999,489700
2018-01-19,51.560001,52.220001,51.200001,52.110001,52.110001,394500
2018-01-22,52.240002,52.389999,51.810001,52.380001,52.380001,597200
2018-01-23,52.430000,52.720001,51.720001,52.470001,52.470001,399600
2018-01-24,52.459999,52.799999,51.869999,51.900002,51.900002,607800
2018-01-25,52.180000,52.560001,51.910000,52.189999,52.189999,447600
2018-01-26,52.349998,53.570000,52.299999,53.290001,53.290001,777000
2018-01-29,53.209999,53.540001,52.680000,52.980000,52.980000,840900
2018-01-30,52.400002,53.840000,52.330002,53.320000,53.320000,1715000
2018-01-31,62.860001,68.279999,62.820000,68.150002,68.150002,13555300
2018-02-01,67.839996,74.330002,66.760002,73.800003,73.800003,5868600
2018-02-02,72.320000,74.919998,72.010002,74.510002,74.510002,2953800
2018-02-05,74.300003,74.449997,71.070000,71.660004,71.660004,1861300
2018-02-06,70.989998,73.400002,70.650002,71.440002,71.440002,1595600
2018-02-07,71.440002,72.669998,70.959999,71.779999,71.779999,627400
2018-02-08,71.620003,72.389999,70.250000,70.800003,70.800003,914300
2018-02-09,71.199997,71.339996,68.000000,69.199997,69.199997,1291400
2018-02-12,69.699997,71.339996,69.129997,70.989998,70.989998,637600
2018-02-13,70.669998,71.699997,70.220001,71.160004,71.160004,409400
2018-02-14,70.709999,74.660004,70.510002,74.239998,74.239998,1304900
2018-02-15,74.339996,74.989998,73.279999,74.239998,74.239998,1458200
2018-02-16,73.820000,75.360001,73.739998,75.029999,75.029999,763700
2018-02-20,74.959999,76.129997,74.720001,75.089996,75.089996,1435700
2018-02-21,75.250000,76.889999,75.110001,76.360001,76.360001,1083800
2018-02-22,76.239998,76.730003,75.150002,75.430000,75.430000,559300
2018-02-23,75.370003,78.040001,75.110001,77.639999,77.639999,994900
2018-02-26,77.370003,77.980003,75.779999,75.910004,75.910004,881000
2018-02-27,75.970001,76.949997,75.110001,75.980003,75.980003,899600
2018-02-28,75.970001,77.849998,75.790001,76.730003,76.730003,841700
2018-03-01,76.739998,78.720001,75.820000,78.500000,78.500000,1350300
2018-03-02,78.300003,81.050003,77.160004,81.010002,81.010002,1084200
2018-03-05,80.559998,81.269997,79.650002,80.910004,80.910004,857800
2018-03-06,80.870003,83.129997,80.519997,83.029999,83.029999,790400
2018-03-07,82.500000,84.529999,82.379997,83.900002,83.900002,762500
2018-03-08,84.239998,84.860001,82.760002,83.760002,83.760002,733200
2018-03-09,84.370003,86.169998,83.919998,85.730003,85.730003,727800
2018-03-12,86.050003,86.309998,84.519997,84.919998,84.919998,881400
2018-03-13,85.290001,86.410004,84.230003,85.379997,85.379997,1099000
2018-03-14,85.870003,85.980003,84.970001,85.269997,85.269997,445100
2018-03-15,85.459999,85.900002,83.959999,84.760002,84.760002,543800
2018-03-16,84.790001,86.000000,84.230003,85.739998,85.739998,1081600
2018-03-19,85.360001,86.000000,84.239998,84.900002,84.900002,655400
2018-03-20,85.029999,85.930000,84.250000,84.720001,84.720001,425900
2018-03-21,84.949997,85.820000,83.959999,84.019997,84.019997,536800
2018-03-22,83.279999,84.309998,82.379997,82.610001,82.610001,497100
2018-03-23,82.570000,83.209999,81.559998,81.559998,81.559998,734200
2018-03-26,82.190002,83.570000,81.580002,83.250000,83.250000,493500
2018-03-27,83.480003,84.629997,81.790001,82.169998,82.169998,494600
2018-03-28,82.029999,82.660004,80.129997,80.989998,80.989998,775300
2018-03-29,81.500000,82.230003,80.370003,81.250000,81.250000,1138100
2018-04-02,80.739998,81.519997,77.820000,78.389999,78.389999,980300
2018-04-03,79.019997,79.790001,77.480003,78.199997,78.199997,925500
2018-04-04,76.570000,79.779999,76.449997,79.430000,79.430000,692400
2018-04-05,80.050003,81.540001,79.589996,80.330002,80.330002,502800
2018-04-06,80.139999,81.080002,79.389999,80.029999,80.029999,711000
2018-04-09,80.349998,81.220001,79.889999,79.970001,79.970001,731500
2018-04-10,80.980003,82.750000,80.410004,82.470001,82.470001,627400
2018-04-11,82.029999,83.239998,81.599998,82.680000,82.680000,682800
2018-04-12,83.059998,84.010002,82.809998,83.519997,83.519997,519300
2018-04-13,83.720001,84.720001,81.309998,81.970001,81.970001,1239000
2018-04-16,82.680000,83.980003,81.800003,82.059998,82.059998,1112600
2018-04-17,82.180000,83.339996,81.410004,82.730003,82.730003,814700
2018-04-18,82.690002,83.919998,82.250000,83.190002,83.190002,524100
2018-04-19,82.349998,84.209999,82.169998,83.070000,83.070000,670500
2018-04-20,83.040001,84.000000,82.540001,82.769997,82.769997,559600
2018-04-23,83.169998,83.650002,81.529999,82.330002,82.330002,824000
2018-04-24,82.970001,83.919998,81.040001,82.150002,82.150002,982700
2018-04-25,82.500000,83.500000,80.860001,83.300003,83.300003,964800
2018-04-26,83.629997,84.150002,81.879997,82.680000,82.680000,702100
2018-04-27,82.860001,83.500000,81.040001,81.309998,81.309998,1368600
2018-04-30,81.720001,82.790001,80.879997,80.919998,80.919998,1334000
2018-05-01,80.970001,82.139999,80.330002,81.550003,81.550003,1345200
2018-05-02,90.750000,95.720001,88.949997,94.510002,94.510002,4594200
2018-05-03,94.500000,94.680000,92.419998,92.809998,92.809998,1473400
2018-05-04,92.839996,93.470001,91.660004,92.430000,92.430000,978500
2018-05-07,92.589996,94.680000,92.500000,94.019997,94.019997,1072400
2018-05-08,93.970001,94.699997,93.000000,94.680000,94.680000,741900
2018-05-09,94.980003,95.989998,92.410004,92.580002,92.580002,1043800
2018-05-10,92.919998,94.300003,92.919998,93.309998,93.309998,770400
2018-05-11,93.510002,93.849998,92.459999,93.620003,93.620003,398400
2018-05-14,93.760002,94.190002,91.870003,92.349998,92.349998,492800
2018-05-15,91.750000,92.949997,91.110001,92.379997,92.379997,886400
2018-05-16,92.660004,94.440002,92.660004,93.989998,93.989998,490900
2018-05-17,94.500000,95.879997,93.849998,94.760002,94.760002,887500
2018-05-18,94.889999,95.769997,94.209999,94.599998,94.599998,469500
2018-05-21,94.750000,95.570000,94.400002,95.080002,95.080002,618300
2018-05-22,95.370003,96.580002,92.760002,93.389999,93.389999,614000
2018-05-23,92.760002,94.779999,92.180000,93.730003,93.730003,729400
2018-05-24,93.820000,94.059998,93.230003,93.769997,93.769997,361500
2018-05-25,93.419998,93.779999,92.650002,92.919998,92.919998,417600
2018-05-29,92.500000,92.849998,91.750000,92.000000,92.000000,775000
2018-05-30,92.500000,94.180000,92.349998,93.790001,93.790001,1007700
2018-05-31,93.910004,94.709999,93.910004,94.139999,94.139999,281300
2018-06-01,94.839996,95.279999,94.120003,94.940002,94.940002,342200
2018-06-04,94.980003,95.639999,94.050003,95.419998,95.419998,369000
2018-06-05,95.779999,100.339996,95.779999,97.209999,97.209999,1379000
2018-06-06,97.269997,98.919998,95.510002,97.470001,97.470001,581900
2018-06-07,97.639999,97.820000,94.660004,96.160004,96.160004,522700
2018-06-08,95.660004,97.419998,95.059998,96.389999,96.389999,440500
2018-06-11,97.739998,97.830002,96.029999,96.989998,96.989998,415300
2018-06-12,96.860001,97.599998,96.519997,97.000000,97.000000,358400
2018-06-13,97.269997,98.500000,95.550003,95.989998,95.989998,518500
2018-06-14,96.010002,96.820000,94.730003,95.510002,95.510002,529800
2018-06-15,95.089996,95.500000,93.580002,94.290001,94.290001,763400
2018-06-18,93.480003,96.910004,93.209999,94.980003,94.980003,393000
2018-06-19,94.059998,96.290001,93.070000,94.610001,94.610001,608600
2018-06-20,94.889999,96.459999,93.370003,95.339996,95.339996,368500
2018-06-21,95.430000,95.459999,92.699997,94.150002,94.150002,623400
2018-06-22,94.470001,95.940002,93.809998,94.760002,94.760002,776300
2018-06-25,94.760002,94.760002,91.379997,92.559998,92.559998,577200
2018-06-26,92.519997,93.489998,90.949997,92.250000,92.250000,396000
2018-06-27,92.169998,94.169998,90.320000,90.459999,90.459999,491800
2018-06-28,90.599998,90.849998,89.059998,90.620003,90.620003,387800
2018-06-29,90.849998,91.639999,89.849998,90.029999,90.029999,520000
2018-07-02,89.250000,92.029999,88.949997,90.300003,90.300003,451100
2018-07-03,90.309998,90.959999,89.389999,89.779999,89.779999,261400
2018-07-05,90.199997,90.660004,89.559998,90.500000,90.500000,364700
2018-07-06,90.830002,91.300003,89.709999,90.209999,90.209999,472900
2018-07-09,90.389999,91.029999,88.849998,89.860001,89.860001,745800
2018-07-10,89.720001,90.489998,88.550003,89.309998,89.309998,477600
2018-07-11,88.750000,89.800003,88.269997,89.029999,89.029999,311000
2018-07-12,89.519997,92.209999,88.989998,90.500000,90.500000,810000
2018-07-13,90.190002,92.099998,89.910004,91.370003,91.370003,555400
2018-07-16,91.699997,91.860001,89.529999,90.059998,90.059998,434400
2018-07-17,89.589996,91.279999,89.279999,90.610001,90.610001,447100
2018-07-18,90.349998,91.529999,89.029999,91.349998,91.349998,552000
2018-07-19,91.199997,91.199997,89.389999,90.010002,90.010002,564600
2018-07-20,90.050003,91.089996,88.720001,88.800003,88.800003,350400
2018-07-23,88.620003,88.739998,86.940002,87.629997,87.629997,599800
2018-07-24,87.830002,88.449997,85.180000,85.559998,85.559998,697700
2018-07-25,85.709999,87.230003,85.000000,86.709999,86.709999,684700
2018-07-26,86.400002,87.300003,85.000000,86.669998,86.669998,410600
2018-07-27,87.029999,87.099998,84.449997,84.790001,84.790001,610600
2018-07-30,84.639999,85.290001,82.599998,82.849998,82.849998,846200
2018-07-31,82.910004,83.430000,81.790001,82.260002,82.260002,530100
2018-08-01,82.019997,82.620003,76.570000,81.849998,81.849998,593700
2018-08-02,81.639999,83.110001,80.690002,82.860001,82.860001,657300
2018-08-03,83.040001,83.389999,81.220001,82.629997,82.629997,565200
2018-08-06,82.879997,83.879997,82.290001,83.529999,83.529999,584800
2018-08-07,82.879997,84.800003,82.879997,83.559998,83.559998,1350300
2018-08-08,91.000000,91.000000,78.500000,78.900002,78.900002,2992600
2018-08-09,78.309998,79.540001,77.400002,77.650002,77.650002,1783700
2018-08-10,77.050003,77.570000,74.800003,75.209999,75.209999,1755400
2018-08-13,75.199997,75.449997,73.320000,73.570000,73.570000,1088000
2018-08-14,73.949997,75.639999,73.050003,74.980003,74.980003,1011900
2018-08-15,74.669998,75.040001,72.250000,72.989998,72.989998,1038900
2018-08-16,73.720001,74.330002,73.180000,73.660004,73.660004,714400
2018-08-17,73.220001,74.220001,72.260002,73.930000,73.930000,1002400
2018-08-20,74.260002,75.040001,73.610001,74.059998,74.059998,871800
2018-08-21,74.000000,74.559998,72.889999,73.570000,73.570000,931500
2018-08-22,73.709999,74.680000,73.089996,74.500000,74.500000,840300
2018-08-23,74.489998,76.449997,74.209999,76.010002,76.010002,919400
2018-08-24,75.830002,76.379997,74.669998,74.989998,74.989998,783900
2018-08-27,75.199997,76.690002,74.879997,75.839996,75.839996,546900
2018-08-28,75.870003,76.260002,75.029999,76.000000,76.000000,743200
2018-08-29,75.900002,77.379997,75.730003,76.389999,76.389999,653200
2018-08-30,75.949997,77.000000,75.459999,76.330002,76.330002,579200
2018-08-31,76.410004,77.879997,76.059998,77.680000,77.680000,511100
2018-09-04,77.489998,77.629997,76.279999,77.150002,77.150002,781100
2018-09-05,76.379997,76.699997,72.809998,73.730003,73.730003,827600
2018-09-06,73.940002,74.430000,72.150002,72.410004,72.410004,808900
2018-09-07,72.260002,73.199997,71.550003,72.720001,72.720001,490900
2018-09-10,73.269997,73.529999,72.160004,72.769997,72.769997,614800
2018-09-11,72.669998,73.050003,71.739998,72.400002,72.400002,448900
2018-09-12,72.150002,73.389999,71.739998,73.070000,73.070000,400300
2018-09-13,73.089996,73.910004,72.250000,72.730003,72.730003,481900
2018-09-14,72.750000,74.239998,72.370003,73.250000,73.250000,396300
2018-09-17,72.779999,72.900002,71.930000,72.660004,72.660004,489100
2018-09-18,72.489998,73.510002,72.489998,72.629997,72.629997,405500
2018-09-19,72.059998,72.699997,69.629997,70.150002,70.150002,993900
2018-09-20,70.510002,71.190002,69.849998,70.709999,70.709999,444700
2018-09-21,70.790001,71.129997,68.230003,68.660004,68.660004,771400
2018-09-24,68.349998,69.190002,67.650002,69.050003,69.050003,424400
2018-09-25,69.040001,70.000000,68.790001,69.730003,69.730003,642100
2018-09-26,69.639999,70.010002,69.099998,69.150002,69.150002,268500
2018-09-27,68.989998,69.349998,68.169998,68.349998,68.349998,420500
2018-09-28,68.019997,68.459999,65.610001,65.889999,65.889999,1036400
2018-10-01,66.239998,66.830002,65.410004,65.650002,65.650002,618300
2018-10-02,65.629997,65.910004,63.639999,63.910000,63.910000,551200
2018-10-03,64.339996,65.080002,62.830002,64.809998,64.809998,478300
2018-10-04,64.570000,64.570000,63.299999,63.299999,63.299999,520300
2018-10-05,63.349998,64.029999,62.360001,63.060001,63.060001,615700
2018-10-08,63.000000,63.419998,61.130001,62.180000,62.180000,538000
2018-10-09,62.160000,62.599998,61.009998,61.480000,61.480000,577300
2018-10-10,61.470001,61.470001,59.250000,59.320000,59.320000,611600
2018-10-11,59.750000,61.720001,59.459999,60.400002,60.400002,976500
2018-10-12,61.400002,63.419998,61.150002,61.770000,61.770000,1039000
2018-10-15,61.580002,61.810001,59.810001,61.150002,61.150002,572300
2018-10-16,61.450001,64.050003,60.410000,63.669998,63.669998,442300
2018-10-17,62.150002,63.810001,61.419998,63.369999,63.369999,499200
2018-10-18,63.040001,63.040001,60.869999,61.639999,61.639999,403000
2018-10-19,61.549999,62.150002,60.779999,61.380001,61.380001,434800
2018-10-22,61.810001,62.470001,60.990002,61.570000,61.570000,382900
2018-10-23,60.450001,63.000000,59.500000,61.810001,61.810001,449900
2018-10-24,62.040001,62.500000,59.290001,59.369999,59.369999,572300
2018-10-25,59.799999,62.110001,59.549999,61.779999,61.779999,423700
